venue_name,address,city,state,zip_code,phone,website,sports_supported,latitude,longitude,approved_at,photo_review_status,admin_status,country,origin_type,community_source,community_source_id,community_seed_batch,community_seeded_at,community_curated_by,community_provenance,place_type
Bar + Block Steakhouse,232 Shepherds Bush Road,London,,W6 7AN,+44 20 8187 0698,https://www.barandblock.co.uk/en-gb/locations/london-hammersmith,,51.4938021,-0.2237611,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00275,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Smith's Cocktail Bar,170 Shepherds Bush Road,London,,,,https://www.brookgreenhotel.co.uk/smiths-cocktail-bar/,,51.4972518,-0.2230295,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00276,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bar + Block,66 Alie Street,London,,E1 8PX,+44 20 8049 0888,https://www.barandblock.co.uk/,,51.5140009,-0.0700762,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00277,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Barrafina Drury Lane,,,,,,https://www.barrafina.co.uk/,,51.5143632,-0.1218206,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00278,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Nicolas Wine Bar,1 Canada Square,London,,E14 5AX,,,,51.5047402,-0.0193629,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00279,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Federal Cafe & Bar,9 Nicholas Croft,Manchester,,M4 1EY,+44 425 0974,https://www.federalcafe.co.uk/,,53.4842432,-2.2384454,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00280,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Lord Nelson Bar,123 Nelson Street,,,,,,,55.8531797,-4.2639285,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00281,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Up Caffe Bar,,,,,,,,51.4642908,-0.1699182,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00282,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Barista & brunch,,,,,,,,51.569001,-0.1108665,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00283,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Frame Cafe & Bar,7 Clifton Terrace,London,,N4 3JP,,https://framefinsbury.co.uk/,,51.5655812,-0.1082105,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00284,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
City Bar & Kitchen,9 Stoney Lane,London,,E1 7BH,,,,51.5152081,-0.0774089,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00285,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Fletcher Moss Pub,1 William Street,Manchester,,M20 6RQ,,,,53.4167953,-2.2298136,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00286,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Enjoy Sandwich & Cafe Bar,86 Markhouse Road,London,,,,,,51.5769304,-0.0300592,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00287,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bar Social,245 Lavender Hill,London,,SW11 1JW,,https://www.barsocial.co.uk/,,51.4641875,-0.1630612,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00288,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Steps Bar,62 Glassford Street,Glasgow,,G1 1UP,,,,55.8589895,-4.2487306,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00289,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
GNH Bar,Pancras Road,London,,N1C 4TB,+44 20 3388 0818,https://gnhbar.com/,,51.5309954,-0.124581,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00290,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Dolphin Bar & Grill,,,,,,,,51.486925,-0.1364683,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00291,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
B Bagel Bakery Bar,236D Fulham Road,London,,SW10 9NB,+44 20 7351 2931,https://www.bbagel.co.uk,,51.4851981,-0.1825142,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00292,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Griff Inn Bar & Kitchen,Newark Street,London,,E1 2AT,+44 20 7882 8686,https://www.qmsu.org/griffinn/,,51.517315,-0.0613634,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00293,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Pier 8 Restaurant and Bar,The Quays,Salford,,M50 3AZ,,https://www.thelowry.com/plan-your-visit/eat-and-drink/microsite/eat-and-drink-at-the-lowry/,,53.4706708,-2.2965323,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00294,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Akbar's,Liverpool Road,Manchester,,,+44 161 834 8444,https://www.akbars.co.uk/,,53.4764787,-2.2551485,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00295,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
O Barros,238 Clapham Road,,,,,,,51.4742341,-0.1206551,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00296,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bar Bibo,,,,,,,,53.4076106,-2.2580151,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00297,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bread Street Kitchen & Bar,11 South Place,London,,EC2M 2AQ,,,,51.5187875,-0.0868297,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00298,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Barbary,16 Neal's Yard,London,,WC2H 9DP,,https://www.thebarbary.co.uk/,,51.5144072,-0.1261845,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00299,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Greedy Buddha Bar,,,,,,,,51.4718623,-0.1916569,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00300,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
